,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,spec
611,7a49b2465,12,1,35.0933,562.5,38.2293,3281.25,"[[8.4039599e-02 3.7409082e-02 1.8435763e-02 ... 4.9106352e-04
  1.3957643e-03 1.4610500e-03]
 [7.8191653e-02 3.8960639e-02 2.0551039e-02 ... 4.9272302e-04
  1.5594310e-03 1.4869785e-03]
 [5.4799847e-02 4.5166858e-02 2.9012144e-02 ... 4.9936108e-04
  2.2140981e-03 1.5906926e-03]
 ...
 [1.6041121e-06 1.6052493e-06 1.3992762e-06 ... 2.7224210e-06
  1.7549734e-06 1.2031936e-06]
 [1.6989359e-06 1.4236459e-06 1.1182410e-06 ... 1.8662840e-06
  1.3029693e-06 8.5559913e-07]
 [1.7226420e-06 1.3782451e-06 1.0479822e-06 ... 1.6522497e-06
  1.1899681e-06 7.6870054e-07]]"
612,7a5789516,5,1,9.8667,4781.25,12.2187,10406.2,"[[3.0474171e-02 4.3089960e-02 2.6542529e-02 ... 1.5865926e-01
  1.3034059e-01 2.9648536e-01]
 [3.2040190e-02 5.0604001e-02 2.8670022e-02 ... 1.9302517e-01
  1.4477436e-01 3.1331179e-01]
 [3.8304254e-02 8.0660172e-02 3.7179999e-02 ... 3.3048880e-01
  2.0250943e-01 3.8061759e-01]
 ...
 [2.3361428e-04 2.8442830e-04 2.8131105e-04 ... 4.5477418e-04
  3.5585955e-04 1.6471736e-04]
 [2.4875480e-04 2.1926162e-04 2.3326240e-04 ... 2.6855172e-04
  2.2185502e-04 1.5463658e-04]
 [2.5253987e-04 2.0296995e-04 2.2125023e-04 ... 2.2199612e-04
  1.8835389e-04 1.5211641e-04]]"
613,7a9d46229,22,1,15.5093,10687.5,17.1147,13687.5,"[[6.3448590e-03 1.3463809e-03 1.7919943e-03 ... 2.5116822e-03
  1.2454477e-03 1.0722892e-03]
 [5.9572896e-03 1.2679645e-03 1.8939448e-03 ... 2.6111992e-03
  1.2910404e-03 1.0692273e-03]
 [4.4070128e-03 9.5429830e-04 2.3017467e-03 ... 3.0092667e-03
  1.4734115e-03 1.0569798e-03]
 ...
 [2.7538485e-06 6.3007997e-06 3.9293900e-06 ... 8.0007549e-06
  6.7802816e-06 7.2946382e-06]
 [2.8504155e-06 4.9758855e-06 3.4779630e-06 ... 6.2607828e-06
  6.6139501e-06 5.3948193e-06]
 [2.8745567e-06 4.6446576e-06 3.3651058e-06 ... 5.8257901e-06
  6.5723671e-06 4.9198643e-06]]"
614,7a9d46229,5,1,52.7627,4781.25,55.1147,10406.2,"[[6.3448590e-03 1.3463809e-03 1.7919943e-03 ... 2.5116822e-03
  1.2456293e-03 1.0969350e-03]
 [5.9572896e-03 1.2679645e-03 1.8939448e-03 ... 2.6111992e-03
  1.2911678e-03 1.0859278e-03]
 [4.4070128e-03 9.5429830e-04 2.3017467e-03 ... 3.0092667e-03
  1.4733220e-03 1.0418990e-03]
 ...
 [2.7538485e-06 6.3007997e-06 3.9293900e-06 ... 8.0007549e-06
  6.7807114e-06 7.4025697e-06]
 [2.8504155e-06 4.9758855e-06 3.4779630e-06 ... 6.2607828e-06
  6.6141438e-06 5.4451334e-06]
 [2.8745567e-06 4.6446576e-06 3.3651058e-06 ... 5.8257901e-06
  6.5725021e-06 4.9557748e-06]]"
615,7ab084435,10,1,15.8186,947.461,18.2625,10852.7,"[[1.4842523e-02 3.2415286e-02 1.7352866e-02 ... 4.3134876e-03
  3.0655484e-03 3.7310296e-03]
 [1.6531808e-02 4.0837385e-02 2.0265970e-02 ... 5.3621447e-03
  3.5275875e-03 4.1568754e-03]
 [2.3288941e-02 7.4525781e-02 3.1918384e-02 ... 9.5567740e-03
  5.3757434e-03 5.8602588e-03]
 ...
 [2.6418563e-06 5.8282703e-06 4.4869371e-06 ... 1.4485813e-05
  1.1774483e-05 5.1287698e-06]
 [4.6867508e-06 5.7759444e-06 2.1990313e-06 ... 1.0569549e-05
  8.7409626e-06 5.2554833e-06]
 [5.1979741e-06 5.7628617e-06 1.6270546e-06 ... 9.5904834e-06
  7.9825832e-06 5.2871610e-06]]"
616,7ad715d6d,19,1,41.552,281.25,43.104,2812.5,"[[0.39240336 0.5862754  0.27717674 ... 0.56722546 0.30175436 0.20677057]
 [0.41047087 0.6335038  0.3022215  ... 0.6056818  0.28116345 0.20656212]
 [0.48274106 0.8224174  0.40240064 ... 0.7595071  0.1987998  0.20572832]
 ...
 [0.00872056 0.00880651 0.00963827 ... 0.0908099  0.05573337 0.01528992]
 [0.00741496 0.00712923 0.00729038 ... 0.05940854 0.03594685 0.01132633]
 [0.00708856 0.00670991 0.0067034  ... 0.0515582  0.03100022 0.01033543]]"
617,7ada8c4da,3,1,16.4267,1031.25,17.168,2812.5,"[[1.5238447e-03 7.6944882e-04 2.9771883e-04 ... 1.8045703e-04
  9.6101445e-05 3.0265455e-04]
 [1.3996088e-03 7.3024572e-04 2.7732327e-04 ... 1.9865061e-04
  1.0036236e-04 3.0795069e-04]
 [9.0266619e-04 5.7343318e-04 1.9574109e-04 ... 2.7142488e-04
  1.1740603e-04 3.2913516e-04]
 ...
 [1.3284043e-06 1.0636707e-06 7.8065062e-07 ... 5.5913583e-06
  3.2750972e-06 1.3487534e-06]
 [1.3546497e-06 1.0657303e-06 6.1073547e-07 ... 3.5554169e-06
  2.3551545e-06 8.7555463e-07]
 [1.3612112e-06 1.0662451e-06 5.6825672e-07 ... 3.0464319e-06
  2.1251685e-06 7.5725495e-07]]"
618,7b287d190,20,1,44.8107,1312.5,50.192,6093.75,"[[0.01547529 0.05766767 0.0734737  ... 0.03242598 0.04978568 0.02929967]
 [0.01566417 0.06101748 0.07869019 ... 0.03525426 0.05517367 0.03141279]
 [0.01641972 0.07441677 0.09955616 ... 0.04656736 0.07672562 0.03986527]
 ...
 [0.00049489 0.00059368 0.0003039  ... 0.00377087 0.00211614 0.0001953 ]
 [0.00044506 0.00051116 0.00032468 ... 0.00189624 0.0012631  0.00028244]
 [0.0004326  0.00049054 0.00032988 ... 0.00142758 0.00104985 0.00030422]]"
619,7b4ee85a5,1,1,37.4613,3843.75,38.3573,5625.0,"[[1.95781747e-03 1.18534709e-03 1.18531310e-03 ... 1.50136562e-04
  1.79262803e-04 2.62889633e-04]
 [1.90147164e-03 1.20217144e-03 1.24119048e-03 ... 1.99636022e-04
  2.47859920e-04 3.17946600e-04]
 [1.67608762e-03 1.26946811e-03 1.46469974e-03 ... 3.97633819e-04
  5.22248331e-04 5.38174470e-04]
 ...
 [1.32728137e-05 7.59062550e-06 8.65856418e-06 ... 2.01377079e-05
  1.60720610e-05 1.05473446e-05]
 [1.27422654e-05 6.56022121e-06 7.76949582e-06 ... 1.29360205e-05
  1.05960016e-05 9.88158808e-06]
 [1.26096293e-05 6.30261911e-06 7.54722942e-06 ... 1.11355985e-05
  9.22698746e-06 9.71514874e-06]]"
620,7b79194b3,5,1,9.6,4781.25,11.952,10406.2,"[[4.7354255e-04 7.1358593e-04 6.2042184e-04 ... 8.1257022e-04
  4.5544805e-04 5.8496185e-04]
 [5.1102898e-04 7.1399915e-04 6.6123408e-04 ... 7.9511083e-04
  5.0615775e-04 6.8490539e-04]
 [6.6097465e-04 7.1565207e-04 8.2448282e-04 ... 7.2527339e-04
  7.0899655e-04 1.0846795e-03]
 ...
 [7.5008757e-06 8.4201001e-06 9.6309268e-06 ... 2.5354957e-05
  2.0896010e-05 8.0730206e-06]
 [5.7394677e-06 7.0583478e-06 6.5596182e-06 ... 3.4792727e-05
  2.2728131e-05 6.5984304e-06]
 [5.2991154e-06 6.7179094e-06 5.7917919e-06 ... 3.7152167e-05
  2.3186161e-05 6.2297831e-06]]"
621,7c858b1f2,20,1,33.3707,1312.5,38.752,6093.75,"[[4.4398890e-03 1.7250160e-03 1.0696896e-03 ... 8.6435536e-03
  5.5519692e-03 1.5502059e-02]
 [4.1654534e-03 1.7082432e-03 1.0014679e-03 ... 8.1565259e-03
  5.1362575e-03 1.5625270e-02]
 [3.0677102e-03 1.6411516e-03 7.2858069e-04 ... 6.2084165e-03
  3.4734120e-03 1.6118115e-02]
 ...
 [6.4201586e-06 9.9596309e-07 2.0501959e-06 ... 5.2623514e-06
  3.7311929e-06 2.0170223e-06]
 [6.3019602e-06 8.0737414e-07 1.3287521e-06 ... 5.0611266e-06
  3.3302319e-06 1.6548169e-06]
 [6.2724102e-06 7.6022690e-07 1.1483913e-06 ... 5.0108201e-06
  3.2299918e-06 1.5642654e-06]]"
622,7caaeb706,17,4,47.008,1406.25,49.616,3937.5,"[[4.49331617e-03 4.35115118e-03 1.07881213e-02 ... 2.82672554e-01
  2.63470799e-01 8.29762369e-02]
 [4.55333432e-03 4.44676215e-03 1.12143578e-02 ... 3.42036277e-01
  3.01195085e-01 9.03649405e-02]
 [4.79340553e-03 4.82920557e-03 1.29193012e-02 ... 5.79491138e-01
  4.52092230e-01 1.19919725e-01]
 ...
 [1.14356399e-05 1.12978259e-05 1.14665536e-05 ... 2.37234217e-05
  2.25083750e-05 1.23469463e-05]
 [7.60280500e-06 8.13220049e-06 7.81615927e-06 ... 1.79400959e-05
  1.34951024e-05 6.99911334e-06]
 [6.64459594e-06 7.34079276e-06 6.90355864e-06 ... 1.64942630e-05
  1.12417847e-05 5.66215476e-06]]"
623,7cc6d509a,19,1,30.3947,281.25,31.9467,2812.5,"[[4.95507494e-02 5.12995832e-02 2.51487158e-02 ... 1.22340836e-01
  1.70799494e-01 1.45969361e-01]
 [5.34197949e-02 5.60032688e-02 2.40915492e-02 ... 1.15919009e-01
  1.77420855e-01 1.66307494e-01]
 [6.88959733e-02 7.48180076e-02 1.98628772e-02 ... 9.02317092e-02
  2.03906357e-01 2.47660026e-01]
 ...
 [4.34826477e-04 4.83513373e-04 6.25319721e-04 ... 6.83824939e-04
  5.72525547e-04 2.86998955e-04]
 [4.21475444e-04 4.59058298e-04 4.85003460e-04 ... 4.46154590e-04
  3.54294607e-04 2.16635221e-04]
 [4.18137701e-04 4.52944514e-04 4.49924381e-04 ... 3.86736996e-04
  2.99736857e-04 1.99044283e-04]]"
624,7cd8ce712,20,1,24.7733,2343.75,28.2133,5718.75,"[[0.01818224 0.01572159 0.02180087 ... 0.01352623 0.02511177 0.01909504]
 [0.01809906 0.01565334 0.01987597 ... 0.01252899 0.02424184 0.01928761]
 [0.01776632 0.01538033 0.01217636 ... 0.00854003 0.02076211 0.0200579 ]
 ...
 [0.00020001 0.00015679 0.00016745 ... 0.00023294 0.00020379 0.0001803 ]
 [0.00016365 0.00017251 0.00013767 ... 0.00028197 0.00022732 0.00024259]
 [0.00015456 0.00017644 0.00013023 ... 0.00029423 0.0002332  0.00025817]]"
625,7dec0f472,10,1,52.4365,947.461,54.8804,10852.7,"[[4.9447447e-02 8.9768626e-02 1.9045529e-01 ... 7.3157616e-02
  1.4230470e-01 4.6782486e-02]
 [5.6813244e-02 8.9438431e-02 1.8995029e-01 ... 7.7775851e-02
  1.5543625e-01 4.9811568e-02]
 [8.6276419e-02 8.8117622e-02 1.8793029e-01 ... 9.6248791e-02
  2.0796244e-01 6.1927892e-02]
 ...
 [2.4793079e-04 3.2486054e-04 3.2315208e-04 ... 7.1206380e-04
  8.1447430e-04 3.2955850e-04]
 [2.4851065e-04 3.2110192e-04 2.2022733e-04 ... 5.1821099e-04
  5.2571984e-04 3.0959852e-04]
 [2.4865565e-04 3.2016225e-04 1.9449617e-04 ... 4.6974779e-04
  4.5353122e-04 3.0460849e-04]]"
626,7e0d06929,10,1,37.5409,947.461,39.9848,10852.7,"[[9.0680113e-03 3.2788957e-03 4.7748368e-03 ... 5.2556094e-02
  1.2295359e-02 1.3715909e-02]
 [8.8591464e-03 3.2334931e-03 5.0225835e-03 ... 5.5673216e-02
  1.3002602e-02 1.5212647e-02]
 [8.0236876e-03 3.0518826e-03 6.0135666e-03 ... 6.8141691e-02
  1.5831580e-02 2.1199601e-02]
 ...
 [2.7522906e-06 3.4175237e-06 4.0790987e-06 ... 1.7909520e-05
  9.3134167e-06 2.7810963e-06]
 [2.8039699e-06 2.7856220e-06 2.7429203e-06 ... 1.0673280e-05
  5.7818834e-06 2.3066707e-06]
 [2.8168899e-06 2.6276466e-06 2.4088756e-06 ... 8.8642182e-06
  4.8990005e-06 2.1880644e-06]]"
627,7e370f1f3,14,1,46.064,2531.25,46.6507,5531.25,"[[1.03820497e-02 1.36944065e-02 6.05672086e-03 ... 2.25355220e-03
  2.35076132e-03 1.77894405e-03]
 [8.83168913e-03 1.24715706e-02 5.64084481e-03 ... 2.35653017e-03
  2.53345794e-03 1.71360665e-03]
 [2.63024238e-03 7.58022489e-03 3.97734297e-03 ... 2.76844227e-03
  3.26424395e-03 1.45225727e-03]
 ...
 [8.66423215e-05 6.92726971e-05 8.91552118e-05 ... 1.28378349e-04
  1.02815407e-04 9.37521327e-05]
 [5.56759078e-05 6.98975127e-05 6.60680453e-05 ... 1.46967679e-04
  9.14896445e-05 8.49224962e-05]
 [4.79342998e-05 7.00537203e-05 6.02962573e-05 ... 1.51614993e-04
  8.86582056e-05 8.27150870e-05]]"
628,7ed4d3ca1,14,1,17.952,3750.0,18.224,6468.75,"[[4.2266518e-01 3.6338630e-01 2.7365968e-01 ... 3.8625788e-02
  1.9130033e-02 2.6949745e-02]
 [4.0499604e-01 3.3575466e-01 2.6343799e-01 ... 3.8733993e-02
  1.8205389e-02 2.4798600e-02]
 [3.3431962e-01 2.2522813e-01 2.2255120e-01 ... 3.9166801e-02
  1.4506825e-02 1.6194019e-02]
 ...
 [1.5059176e-06 7.4249232e-07 9.5610119e-07 ... 1.5602355e-06
  2.2008483e-06 2.1942001e-06]
 [1.1916935e-06 5.4606221e-07 8.1484370e-07 ... 9.9281306e-07
  1.7356872e-06 1.3214478e-06]
 [1.1131375e-06 4.9695456e-07 7.7952927e-07 ... 8.5095741e-07
  1.6193968e-06 1.1032597e-06]]"
629,7f07486d1,23,1,32.4963,7235.16,38.58,11283.4,"[[3.5427341e-01 3.0882797e-01 1.8339983e-01 ... 4.7225084e-02
  5.9453357e-02 4.6743006e-02]
 [3.1097621e-01 2.9766443e-01 1.6442527e-01 ... 4.5959234e-02
  6.2163446e-02 4.6370417e-02]
 [1.3778742e-01 2.5301027e-01 8.8527039e-02 ... 4.0895823e-02
  7.3003821e-02 4.4880066e-02]
 ...
 [9.1727496e-05 1.0017543e-04 8.7524742e-05 ... 1.9052217e-04
  2.8584807e-04 7.4048694e-05]
 [8.6789034e-05 7.7067489e-05 8.8998859e-05 ... 1.4310995e-04
  2.1601548e-04 5.6068584e-05]
 [8.5554435e-05 7.1290495e-05 8.9367401e-05 ... 1.3125688e-04
  1.9855735e-04 5.1573556e-05]]"
630,7f082c82d,8,1,29.36,3750.0,33.4827,5531.25,"[[9.3351741e-04 1.8096956e-03 2.4565277e-03 ... 1.2801000e-04
  1.0845983e-04 3.2431833e-04]
 [8.4190420e-04 1.7469299e-03 2.3338818e-03 ... 1.4370354e-04
  1.2886533e-04 3.7102299e-04]
 [4.7545109e-04 1.4958675e-03 1.8432991e-03 ... 2.0647769e-04
  2.1048733e-04 5.5784179e-04]
 ...
 [3.9325710e-07 1.4079369e-07 1.8177528e-07 ... 1.4464209e-06
  6.0698176e-07 2.6437309e-07]
 [4.6009367e-07 8.2891191e-08 1.2207875e-07 ... 1.1496949e-06
  4.6121622e-07 3.1962702e-07]
 [4.7680285e-07 6.8415559e-08 1.0715463e-07 ... 1.0755134e-06
  4.2477490e-07 3.3344054e-07]]"
631,7f5f71e31,6,1,22.5013,562.5,24.5227,3187.5,"[[4.30107862e-02 2.97122914e-02 1.20561533e-02 ... 8.74677002e-02
  3.44763510e-02 5.46841547e-02]
 [4.12356444e-02 2.93747801e-02 1.35802645e-02 ... 8.64669755e-02
  3.25607434e-02 5.57405539e-02]
 [3.41350771e-02 2.80247312e-02 1.96767114e-02 ... 8.24640542e-02
  2.48983055e-02 5.99661507e-02]
 ...
 [2.20215270e-06 2.00101545e-06 1.70119256e-06 ... 6.04198658e-06
  4.09687254e-06 2.19044682e-06]
 [1.93670348e-06 1.94558584e-06 1.64707046e-06 ... 5.73709349e-06
  3.42203475e-06 1.82070721e-06]
 [1.87034129e-06 1.93172832e-06 1.63353980e-06 ... 5.66087056e-06
  3.25332530e-06 1.72827208e-06]]"
632,7f6df469c,4,1,44.288,2531.25,46.4747,4031.25,"[[1.07417713e-04 7.31865657e-05 4.81120915e-05 ... 1.91737381e-05
  1.22056699e-05 2.69164320e-06]
 [9.39425590e-05 6.30069771e-05 4.43516110e-05 ... 1.86169582e-05
  1.15113535e-05 2.76404899e-06]
 [4.00419121e-05 2.22886265e-05 2.93096691e-05 ... 1.63898349e-05
  8.73408862e-06 3.05367257e-06]
 ...
 [1.07958719e-07 1.45815079e-07 1.45371189e-07 ... 5.80667688e-07
  3.73909927e-07 1.93183439e-07]
 [8.64681198e-08 1.73427409e-07 1.41946899e-07 ... 5.41210625e-07
  3.64012266e-07 1.26362110e-07]
 [8.10955001e-08 1.80330460e-07 1.41090808e-07 ... 5.31346359e-07
  3.61537843e-07 1.09656767e-07]]"
633,7f737a9c4,13,1,43.0507,93.75,43.6747,843.75,"[[8.4015271e-03 5.4825540e-03 4.6478338e-03 ... 1.1530955e-03
  1.4551629e-03 1.5642451e-03]
 [7.4936445e-03 4.7113043e-03 4.4853766e-03 ... 1.3012616e-03
  1.5109602e-03 1.5530124e-03]
 [3.8621114e-03 1.6263066e-03 3.8355491e-03 ... 1.8939258e-03
  1.7341494e-03 1.5080818e-03]
 ...
 [5.6299421e-05 6.0252536e-05 4.4580393e-05 ... 7.7506156e-05
  7.6040051e-05 4.5047578e-05]
 [5.2892465e-05 4.9681177e-05 4.3484062e-05 ... 5.2273987e-05
  5.3277257e-05 4.4958218e-05]
 [5.2040730e-05 4.7038338e-05 4.3209981e-05 ... 4.5965946e-05
  4.7586553e-05 4.4935878e-05]]"
634,7f8fab554,4,1,14.24,2343.75,16.096,4218.75,"[[1.5557616e-04 1.2895197e-04 6.8837951e-05 ... 2.2180715e-04
  1.1376929e-03 4.7813350e-04]
 [1.3816195e-04 1.1472594e-04 6.0948722e-05 ... 2.0346930e-04
  9.8544557e-04 4.1866701e-04]
 [6.8505149e-05 5.7821773e-05 2.9391802e-05 ... 1.3011794e-04
  3.7645613e-04 1.8080125e-04]
 ...
 [2.9260370e-08 1.1586578e-07 2.7516487e-07 ... 1.6042654e-07
  1.5292501e-07 1.3550584e-07]
 [3.3040980e-08 8.6098446e-08 1.9386063e-07 ... 9.0381263e-08
  8.3222496e-08 9.4073414e-08]
 [3.3986133e-08 7.8656612e-08 1.7353454e-07 ... 7.2869945e-08
  6.5796854e-08 8.3715314e-08]]"
635,7f9246130,4,1,0.5173,2343.75,2.3733,4218.75,"[[6.92045796e-06 7.82434745e-06 7.19799482e-06 ... 1.62921569e-05
  8.78703577e-06 4.52414088e-06]
 [6.34991147e-06 7.46952992e-06 7.36772881e-06 ... 2.33431711e-05
  1.27794174e-05 6.34901744e-06]
 [4.06772369e-06 6.05025843e-06 8.04666524e-06 ... 5.15472202e-05
  2.87489438e-05 1.36485205e-05]
 ...
 [5.84150683e-08 3.85433871e-08 4.74569006e-08 ... 4.09060902e-07
  3.01481549e-07 5.45805428e-08]
 [3.60239660e-08 3.89166352e-08 4.39057004e-08 ... 2.88020885e-07
  2.06028929e-07 4.72364761e-08]
 [3.04261931e-08 3.90099473e-08 4.30178950e-08 ... 2.57760860e-07
  1.82165792e-07 4.54004550e-08]]"
636,7f9b94a29,1,1,6.8427,3843.75,7.7387,5625.0,"[[2.06145414e-05 1.27808262e-05 2.10646831e-05 ... 6.72579184e-03
  1.53414592e-01 1.13155089e-01]
 [1.95537377e-05 1.52865850e-05 2.39767633e-05 ... 6.04937319e-03
  1.35291979e-01 9.97632518e-02]
 [1.53105229e-05 2.53096150e-05 3.56250821e-05 ... 3.34369903e-03
  6.28015324e-02 4.61958945e-02]
 ...
 [1.03329455e-07 8.92788989e-08 1.07720147e-07 ... 2.42297639e-04
  1.23012008e-03 1.79217744e-03]
 [5.52354322e-08 5.43449019e-08 8.09551040e-08 ... 2.59910448e-04
  1.27374381e-03 1.45719782e-03]
 [4.32119158e-08 4.56114044e-08 7.42638306e-08 ... 2.64313625e-04
  1.28464983e-03 1.37345295e-03]]"
637,802907092,23,4,45.3486,6459.96,53.2724,11627.9,"[[3.83928767e-04 2.75502825e-04 3.51173745e-04 ... 3.93808223e-05
  8.19818961e-05 5.09462116e-05]
 [3.60762671e-04 2.59534369e-04 3.34440585e-04 ... 4.06268155e-05
  8.83550456e-05 5.43766655e-05]
 [2.68098345e-04 1.95660497e-04 2.67507829e-04 ... 4.56107700e-05
  1.13847644e-04 6.80984813e-05]
 ...
 [1.61848789e-06 1.94864970e-06 2.02275328e-06 ... 1.02512076e-05
  5.82119037e-06 1.89706532e-06]
 [1.21736105e-06 1.69822215e-06 1.85181239e-06 ... 9.04512672e-06
  4.71540716e-06 1.78345999e-06]
 [1.11707936e-06 1.63561515e-06 1.80907716e-06 ... 8.74360649e-06
  4.43896124e-06 1.75505875e-06]]"
638,804fa03e1,15,1,53.7013,93.75,57.0453,1125.0,"[[9.3682399e-03 4.9222796e-03 2.2137205e-03 ... 1.0585721e-02
  1.4387364e-02 1.7013744e-02]
 [8.6005023e-03 4.8052827e-03 2.1039459e-03 ... 1.0512039e-02
  1.5271374e-02 1.7064074e-02]
 [5.5295550e-03 4.3372940e-03 1.6648475e-03 ... 1.0217311e-02
  1.8807424e-02 1.7265396e-02]
 ...
 [2.8266029e-05 2.7031136e-05 2.3176624e-05 ... 5.1524505e-05
  4.1874184e-05 2.6643647e-05]
 [2.8612028e-05 2.6668922e-05 2.5262923e-05 ... 5.4865573e-05
  3.5589685e-05 2.7260336e-05]
 [2.8698532e-05 2.6578373e-05 2.5784499e-05 ... 5.5700835e-05
  3.4018562e-05 2.7414511e-05]]"
639,80590e499,21,1,7.4933,3281.25,8.5867,4125.0,"[[2.45613017e-04 1.33761685e-04 7.60356052e-05 ... 2.92357290e-05
  1.76351277e-05 3.56643068e-05]
 [2.17979017e-04 1.15108895e-04 7.19282834e-05 ... 3.39610815e-05
  1.64328067e-05 3.89005181e-05]
 [1.07442873e-04 4.04977618e-05 5.54989929e-05 ... 5.28624951e-05
  1.16235224e-05 5.18453708e-05]
 ...
 [4.47019545e-07 1.22476720e-07 1.21496512e-07 ... 1.51354777e-06
  7.15279327e-07 5.18957449e-07]
 [3.74988304e-07 1.63536185e-07 1.40122779e-07 ... 1.09511586e-06
  4.25313175e-07 4.74024745e-07]
 [3.56980536e-07 1.73801141e-07 1.44779378e-07 ... 9.90507715e-07
  3.52821644e-07 4.62791604e-07]]"
640,807efd6bb,3,1,52.4427,1031.25,53.184,2812.5,"[[1.88139398e-04 8.84617111e-05 8.00741909e-05 ... 2.00076698e-04
  5.20087997e-05 2.69166885e-05]
 [1.58899740e-04 7.58937094e-05 7.27925144e-05 ... 1.83010197e-04
  4.93852058e-05 2.68315634e-05]
 [4.19411626e-05 2.56217008e-05 4.36658120e-05 ... 1.14744216e-04
  3.88908193e-05 2.64910595e-05]
 ...
 [9.07372339e-07 2.05487339e-07 9.78105348e-08 ... 1.82884060e-06
  7.09029337e-07 3.08593343e-07]
 [7.71463590e-07 2.98711427e-07 2.09118951e-07 ... 2.33822220e-06
  5.89721537e-07 2.76755259e-07]
 [7.37486403e-07 3.22017485e-07 2.36946093e-07 ... 2.46556760e-06
  5.59894545e-07 2.68795731e-07]]"
641,8080b2283,13,1,52.1867,93.75,52.8107,843.75,"[[4.54938319e-03 6.18154742e-03 1.00731337e-02 ... 5.62341884e-02
  6.43967465e-02 1.12646930e-01]
 [4.09098528e-03 5.77904331e-03 9.36166383e-03 ... 5.49456403e-02
  6.23453483e-02 1.12335145e-01]
 [2.25739414e-03 4.16902592e-03 6.51578465e-03 ... 4.97914478e-02
  5.41397743e-02 1.11088045e-01]
 ...
 [2.34253002e-05 1.37152722e-06 2.11501586e-07 ... 2.09376617e-06
  1.63474147e-06 3.58859126e-07]
 [3.68665569e-05 1.90263495e-06 1.28018655e-07 ... 1.40871646e-06
  9.35897617e-07 3.85632489e-07]
 [4.02268706e-05 2.03541185e-06 1.07147905e-07 ... 1.23745394e-06
  7.61186641e-07 3.92325774e-07]]"
642,80c09eb56,8,1,35.3333,3750.0,39.456,5531.25,"[[2.40309440e-04 1.21044504e-04 1.09534987e-04 ... 1.32068119e-04
  1.23083766e-04 8.78252613e-05]
 [2.07449310e-04 1.19609598e-04 1.11272740e-04 ... 1.37750816e-04
  1.28525106e-04 8.18515327e-05]
 [7.60087933e-05 1.13869974e-04 1.18223725e-04 ... 1.60481548e-04
  1.50290463e-04 5.79566222e-05]
 ...
 [1.17167303e-07 4.27877325e-07 3.17639518e-07 ... 1.04593084e-06
  5.31693161e-07 7.15855663e-07]
 [1.35874899e-07 3.97391887e-07 1.81657086e-07 ... 7.37851451e-07
  4.11535893e-07 5.38726908e-07]
 [1.40551776e-07 3.89770548e-07 1.47661467e-07 ... 6.60831574e-07
  3.81496505e-07 4.94444691e-07]]"
643,818a1635a,21,1,13.9253,3281.25,15.0187,4125.0,"[[1.2867016e-04 5.2058918e-04 2.0577756e-04 ... 5.5925113e-05
  4.3854739e-05 1.6034460e-04]
 [1.3022510e-04 5.0725765e-04 2.0477890e-04 ... 5.2806176e-05
  4.4774490e-05 1.6731780e-04]
 [1.3644490e-04 4.5393145e-04 2.0078434e-04 ... 4.0330411e-05
  4.8453487e-05 1.9521062e-04]
 ...
 [6.5970829e-07 5.2190575e-07 4.3893567e-07 ... 1.8331236e-06
  1.8219656e-06 8.3591715e-07]
 [5.4995877e-07 4.1713599e-07 3.4984600e-07 ... 2.1917083e-06
  1.6823727e-06 7.9469976e-07]
 [5.2252136e-07 3.9094351e-07 3.2757359e-07 ... 2.2813547e-06
  1.6474744e-06 7.8439552e-07]]"
644,819afd877,4,1,36.32,2343.75,38.176,4218.75,"[[2.04418888e-04 8.23200826e-05 7.45463767e-05 ... 5.70784032e-05
  3.08753988e-05 1.97435147e-05]
 [1.84848264e-04 7.31146501e-05 6.64684558e-05 ... 5.10663049e-05
  3.20298495e-05 1.97594709e-05]
 [1.06565763e-04 3.62929022e-05 3.41567502e-05 ... 2.70179062e-05
  3.66476525e-05 1.98232920e-05]
 ...
 [2.23262006e-07 1.39193943e-07 2.01463337e-07 ... 1.37468430e-06
  1.18147648e-06 3.14138276e-07]
 [1.17014181e-07 1.07601096e-07 1.25258907e-07 ... 8.53711583e-07
  7.79393758e-07 1.87094599e-07]
 [9.04522253e-08 9.97028593e-08 1.06207814e-07 ... 7.23468474e-07
  6.78873107e-07 1.55333666e-07]]"
645,81b493ca3,4,1,2.656,2343.75,4.512,4218.75,"[[7.77099573e-04 7.64750410e-04 7.48419145e-04 ... 7.98174369e-05
  1.14481583e-04 6.21555300e-05]
 [6.98469637e-04 7.05309329e-04 6.98189309e-04 ... 8.95883204e-05
  1.14745279e-04 5.97151447e-05]
 [3.83950188e-04 4.67544771e-04 4.97269968e-04 ... 1.28671832e-04
  1.15800074e-04 4.99535854e-05]
 ...
 [5.84107238e-06 6.29083343e-06 7.08103926e-06 ... 1.46670491e-05
  1.33848407e-05 7.19269656e-06]
 [5.11340204e-06 6.21501613e-06 5.39042321e-06 ... 1.30347025e-05
  1.10101619e-05 4.69495581e-06]
 [4.93148491e-06 6.19606180e-06 4.96776875e-06 ... 1.26266159e-05
  1.04164910e-05 4.07052039e-06]]"
