,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,spec
554,71cf9646b,15,1,11.8293,93.75,15.1733,1125.0,"[[9.6688833e-05 9.6164244e-05 4.5656267e-05 ... 6.3047855e-06
  1.1115728e-05 4.4070512e-05]
 [9.1420399e-05 9.1465670e-05 4.3383105e-05 ... 7.4143932e-06
  1.1632779e-05 4.5375356e-05]
 [7.0346679e-05 7.2671377e-05 3.4290457e-05 ... 1.1852823e-05
  1.3700988e-05 5.0594739e-05]
 ...
 [4.9651322e-07 4.8325080e-07 3.8997777e-07 ... 5.4477533e-07
  3.7764934e-07 1.2192318e-07]
 [7.5664917e-07 6.4195473e-07 3.8769127e-07 ... 6.1706902e-07
  3.2744452e-07 1.4250311e-07]
 [8.2168316e-07 6.8163064e-07 3.8711960e-07 ... 6.3514238e-07
  3.1489330e-07 1.4764811e-07]]"
555,71db64300,23,1,19.3074,7235.16,25.391,11283.4,"[[7.10140448e-03 1.36919552e-02 6.08856022e-01 ... 2.91910134e-02
  1.39871230e-02 2.75287032e-02]
 [8.73238407e-03 1.42451180e-02 6.87084198e-01 ... 2.73125339e-02
  1.31779853e-02 2.70447526e-02]
 [1.52563015e-02 1.64577700e-02 9.99996901e-01 ... 1.97986178e-02
  9.94143263e-03 2.51089502e-02]
 ...
 [1.01200339e-06 2.62462322e-06 3.13979854e-06 ... 2.11731331e-05
  9.95007576e-06 3.47876244e-06]
 [8.93092647e-07 2.10444841e-06 2.82467363e-06 ... 2.13309922e-05
  1.03798211e-05 3.42492672e-06]
 [8.63364846e-07 1.97440522e-06 2.74589252e-06 ... 2.13704552e-05
  1.04872561e-05 3.41146733e-06]]"
556,71e134a57,1,1,36.7947,3843.75,37.6907,5625.0,"[[9.00696963e-03 6.36220677e-03 1.26493545e-02 ... 4.33346396e-03
  5.25517389e-03 6.31053047e-03]
 [1.04951272e-02 6.39119046e-03 1.21347420e-02 ... 5.12363994e-03
  5.81823010e-03 7.41035491e-03]
 [1.64477564e-02 6.50712522e-03 1.00762881e-02 ... 8.28434248e-03
  8.07045493e-03 1.18096536e-02]
 ...
 [1.46800937e-06 2.18640275e-06 1.93664187e-06 ... 3.10124705e-07
  7.70438362e-07 1.38926885e-06]
 [1.11005818e-06 2.09978884e-06 2.00790305e-06 ... 6.20249239e-08
  4.87172713e-07 9.07997901e-07]
 [1.02057038e-06 2.07813537e-06 2.02571823e-06 ... 0.00000000e+00
  4.16356443e-07 7.87680221e-07]]"
557,7227068d3,7,1,32.2293,4687.5,35.3707,11437.5,"[[7.4474688e-04 6.0421973e-04 6.2189467e-04 ... 7.9746613e-05
  1.3605280e-04 1.4771328e-04]
 [7.1862905e-04 6.2111265e-04 6.9579680e-04 ... 8.8514564e-05
  1.3454142e-04 1.4006849e-04]
 [6.1415765e-04 6.8868435e-04 9.9140557e-04 ... 1.2358640e-04
  1.2849597e-04 1.0948929e-04]
 ...
 [3.1894785e-07 3.1452322e-07 5.3589656e-07 ... 4.9128021e-06
  3.1798975e-06 1.0283774e-06]
 [8.6114107e-07 3.7796195e-07 6.2278218e-07 ... 3.0423232e-06
  1.9044578e-06 8.9886413e-07]
 [9.9668944e-07 3.9382164e-07 6.4450353e-07 ... 2.5747033e-06
  1.5855981e-06 8.6648589e-07]]"
558,725c5b6f1,8,1,53.2587,3750.0,57.3813,5531.25,"[[3.15629091e-04 3.38472833e-04 2.25683660e-04 ... 2.28867307e-03
  2.01589428e-03 6.92625414e-04]
 [3.42408253e-04 3.57456680e-04 2.35813481e-04 ... 2.39537749e-03
  1.99711928e-03 6.97245356e-04]
 [4.49524930e-04 4.33392037e-04 2.76332779e-04 ... 2.82219565e-03
  1.92201941e-03 7.15725066e-04]
 ...
 [1.96146928e-07 5.10185068e-08 1.00332223e-07 ... 1.96016089e-07
  2.01199114e-07 7.65772597e-07]
 [1.49792115e-07 5.58736524e-08 1.06798232e-07 ... 1.85824305e-07
  1.91506643e-07 7.76978936e-07]
 [1.38203390e-07 5.70874370e-08 1.08414724e-07 ... 1.83276342e-07
  1.89083536e-07 7.79780692e-07]]"
559,7277aa5a8,17,4,55.5307,1406.25,58.1387,3937.5,"[[3.14821750e-02 3.18793319e-02 2.56870855e-02 ... 3.44071351e-02
  7.36279134e-03 1.75658930e-02]
 [2.80892756e-02 3.13033015e-02 2.75387317e-02 ... 3.64420675e-02
  9.79631674e-03 2.36222669e-02]
 [1.45176733e-02 2.89991777e-02 3.49453203e-02 ... 4.45817970e-02
  1.95304174e-02 4.78477627e-02]
 ...
 [1.95566623e-04 1.01065219e-04 1.67661143e-04 ... 4.84500633e-04
  3.91939742e-04 4.03519844e-05]
 [1.49357744e-04 1.02708960e-04 1.00262776e-04 ... 2.75876868e-04
  2.28503894e-04 5.44890499e-05]
 [1.37805502e-04 1.03119892e-04 8.34131861e-05 ... 2.23720912e-04
  1.87644939e-04 5.80233063e-05]]"
560,728459067,10,1,18.7559,947.461,21.1998,10852.7,"[[6.6534276e-06 1.3063449e-05 5.6257863e-06 ... 3.2473711e-06
  4.5748106e-06 6.6649341e-06]
 [6.6991365e-06 1.4592171e-05 6.2277904e-06 ... 3.1213124e-06
  4.6969039e-06 6.8023210e-06]
 [6.8819727e-06 2.0707059e-05 8.6358086e-06 ... 2.6170778e-06
  5.1852771e-06 7.3518663e-06]
 ...
 [5.9013768e-08 7.6771101e-08 1.4798601e-07 ... 1.9495362e-06
  1.4567026e-06 5.9246958e-07]
 [2.9315322e-08 2.5411223e-08 8.5204171e-08 ... 1.3760813e-06
  9.5597920e-07 3.8249178e-07]
 [2.1890701e-08 1.2571252e-08 6.9508715e-08 ... 1.2327175e-06
  8.3079840e-07 3.2999728e-07]]"
561,728459067,10,1,4.2144,947.461,6.6583,10852.7,"[[6.6534276e-06 1.3063449e-05 5.6257863e-06 ... 3.2473711e-06
  4.5816023e-06 8.2862152e-06]
 [6.6991365e-06 1.4592171e-05 6.2277904e-06 ... 3.1213124e-06
  4.7026319e-06 8.1330390e-06]
 [6.8819727e-06 2.0707059e-05 8.6358086e-06 ... 2.6170778e-06
  5.1867505e-06 7.5203334e-06]
 ...
 [5.9013768e-08 7.6771101e-08 1.4798601e-07 ... 1.9495362e-06
  1.4566882e-06 5.8902435e-07]
 [2.9315322e-08 2.5411223e-08 8.5204171e-08 ... 1.3760813e-06
  9.5598352e-07 3.8345254e-07]
 [2.1890701e-08 1.2571252e-08 6.9508715e-08 ... 1.2327175e-06
  8.3080721e-07 3.3205959e-07]]"
562,7295291a7,1,1,5.3173,3843.75,6.2133,5625.0,"[[2.3830433e-05 3.5585890e-05 3.7286853e-05 ... 2.7628450e-05
  1.9945233e-05 5.1351009e-05]
 [2.4344175e-05 3.9280523e-05 4.0311334e-05 ... 3.2661199e-05
  2.4447691e-05 4.9880389e-05]
 [2.6399151e-05 5.4059055e-05 5.2409261e-05 ... 5.2792187e-05
  4.2457512e-05 4.3997923e-05]
 ...
 [9.6961365e-08 3.9018650e-07 4.5269320e-07 ... 7.9032128e-07
  7.9881198e-07 8.3749413e-08]
 [3.3872499e-08 2.4663262e-07 3.1332726e-07 ... 4.5916377e-07
  5.7411529e-07 1.5606609e-07]
 [1.8100293e-08 2.1074408e-07 2.7848571e-07 ... 3.7637443e-07
  5.1794120e-07 1.7414524e-07]]"
563,72a9f19b4,16,4,10.3413,3093.75,12.176,4593.75,"[[1.70781203e-02 1.14780860e-02 1.16386488e-02 ... 4.08917526e-03
  1.71704823e-03 7.95005355e-03]
 [1.44850640e-02 1.01826750e-02 1.11669572e-02 ... 5.00756223e-03
  2.02908320e-03 8.06930382e-03]
 [4.11284063e-03 5.00103319e-03 9.28019267e-03 ... 8.68110918e-03
  3.27722379e-03 8.54630489e-03]
 ...
 [1.60577038e-04 7.97446191e-05 8.41654546e-05 ... 9.94083472e-04
  7.15772621e-04 1.08522916e-04]
 [1.36001385e-04 6.38448400e-05 6.43660387e-05 ... 7.49767409e-04
  4.57213260e-04 7.37142182e-05]
 [1.29857479e-04 5.98698934e-05 5.94161793e-05 ... 6.88688422e-04
  3.92573391e-04 6.50120492e-05]]"
564,72ccf4de7,20,1,36.9813,2343.75,40.4213,5718.75,"[[6.7001969e-01 6.8113750e-01 8.9167947e-01 ... 8.6691016e-03
  6.3652624e-03 4.5088832e-03]
 [5.9741122e-01 6.0251272e-01 7.6844037e-01 ... 9.0513406e-03
  6.5850816e-03 4.4013029e-03]
 [3.0697733e-01 2.8801367e-01 2.7548435e-01 ... 1.0580294e-02
  7.4643577e-03 3.9709806e-03]
 ...
 [3.7895792e-05 3.7097958e-05 3.1587642e-05 ... 7.8829296e-05
  5.8816619e-05 2.1388067e-05]
 [3.5147354e-05 4.3035416e-05 3.4815155e-05 ... 8.8310160e-05
  5.6406279e-05 1.7919048e-05]
 [3.4460245e-05 4.4519784e-05 3.5622030e-05 ... 9.0680376e-05
  5.5803688e-05 1.7051792e-05]]"
565,7341161bd,17,4,13.1425,1464.26,16.9215,4565.04,"[[1.6189190e-02 1.8637581e-02 2.5250981e-02 ... 9.7927526e-03
  5.8506676e-03 1.4631175e-02]
 [1.8434057e-02 2.3839533e-02 2.9121719e-02 ... 1.1211935e-02
  6.8804864e-03 1.6267534e-02]
 [2.7413530e-02 4.4647343e-02 4.4604670e-02 ... 1.6888665e-02
  1.0999761e-02 2.2812970e-02]
 ...
 [2.0039224e-05 1.5606796e-05 1.2601222e-05 ... 2.1969227e-05
  2.0564683e-05 4.8712684e-07]
 [1.7330012e-05 1.3640964e-05 9.8655328e-06 ... 1.6376176e-05
  1.3441559e-05 1.0490587e-06]
 [1.6652710e-05 1.3149508e-05 9.1816119e-06 ... 1.4977915e-05
  1.1660780e-05 1.1895416e-06]]"
566,737d85472,23,4,29.3152,6459.96,37.239,11627.9,"[[0.23684287 0.14777888 0.11515761 ... 0.01840108 0.03665987 0.04146982]
 [0.24726655 0.15226169 0.12321868 ... 0.01981447 0.03989621 0.04269254]
 [0.2889612  0.17019291 0.15546297 ... 0.025468   0.05284153 0.04758341]
 ...
 [0.00089045 0.00091223 0.00078945 ... 0.00446268 0.00202728 0.00047327]
 [0.00081767 0.00089644 0.00069038 ... 0.00383589 0.00156256 0.00036614]
 [0.00079947 0.00089249 0.00066562 ... 0.0036792  0.00144639 0.00033935]]"
567,738e4dcb5,9,1,53.2747,843.75,56.8373,5718.75,"[[9.3541909e-03 9.4326781e-03 6.4981626e-03 ... 6.3339737e-04
  6.2100799e-04 3.2898036e-04]
 [8.3415126e-03 8.3226403e-03 5.9247296e-03 ... 6.2693871e-04
  5.9889356e-04 3.9762608e-04]
 [4.2907996e-03 3.8824887e-03 3.6309967e-03 ... 6.0110399e-04
  5.1043613e-04 6.7220890e-04]
 ...
 [8.0167678e-07 6.8227371e-07 7.5051344e-07 ... 1.1189438e-06
  9.5687267e-07 7.4722561e-07]
 [6.1154441e-07 6.7567316e-07 5.9394654e-07 ... 8.8709191e-07
  7.0771716e-07 5.8487581e-07]
 [5.6401120e-07 6.7402300e-07 5.5480490e-07 ... 8.2912891e-07
  6.4542832e-07 5.4428841e-07]]"
568,73c4d8db8,17,4,52.0243,1464.26,55.8034,4565.04,"[[6.50788611e-03 1.04600098e-02 1.00843282e-02 ... 7.36703398e-03
  5.11677098e-03 2.98405834e-03]
 [6.21836353e-03 1.03917643e-02 1.07260961e-02 ... 8.05036630e-03
  5.48386760e-03 3.19544831e-03]
 [5.06027322e-03 1.01187816e-02 1.32931639e-02 ... 1.07836956e-02
  6.95225643e-03 4.04100865e-03]
 ...
 [2.87579769e-05 3.89331362e-05 3.33684329e-05 ... 1.16760915e-04
  7.04013655e-05 1.98193993e-05]
 [3.46271408e-05 3.91630201e-05 2.96543749e-05 ... 8.08027471e-05
  5.31632031e-05 2.08691763e-05]
 [3.60944323e-05 3.92204929e-05 2.87258626e-05 ... 7.18132069e-05
  4.88536643e-05 2.11316183e-05]]"
569,73f2ff0fd,3,1,30.8907,1031.25,31.632,2812.5,"[[2.6739920e-03 2.8046749e-03 1.6210051e-03 ... 1.1936749e-03
  1.2445264e-03 7.6105999e-04]
 [2.4857095e-03 2.8804862e-03 1.5712333e-03 ... 1.2910004e-03
  1.2672750e-03 8.3455502e-04]
 [1.7325793e-03 3.1837309e-03 1.3721462e-03 ... 1.6803020e-03
  1.3582691e-03 1.1285351e-03]
 ...
 [3.6227734e-06 4.3626378e-06 3.6655435e-06 ... 1.7471186e-05
  9.8205364e-06 3.1000511e-06]
 [4.0892824e-06 4.9974687e-06 4.7217650e-06 ... 1.0702053e-05
  6.6822454e-06 3.7826142e-06]
 [4.2059105e-06 5.1561769e-06 4.9858190e-06 ... 9.0097701e-06
  5.8976734e-06 3.9532551e-06]]"
570,7403b8dde,4,1,5.1413,2343.75,6.9973,4218.75,"[[7.3844370e-05 5.4054468e-05 4.9759830e-05 ... 4.5412448e-06
  5.8225501e-06 9.6425829e-06]
 [6.3298103e-05 5.0759565e-05 5.4497297e-05 ... 4.8123079e-06
  6.2707254e-06 1.0236860e-05]
 [2.1113019e-05 3.7579968e-05 7.3447147e-05 ... 5.8965584e-06
  8.0634245e-06 1.2613968e-05]
 ...
 [6.0472544e-08 1.1627235e-07 1.1277006e-07 ... 2.1896484e-07
  1.8220859e-07 1.2554190e-07]
 [4.5590404e-08 7.7457408e-08 7.8178765e-08 ... 2.5325249e-07
  1.6057538e-07 1.0636617e-07]
 [4.1869875e-08 6.7753689e-08 6.9530927e-08 ... 2.6182440e-07
  1.5516707e-07 1.0157224e-07]]"
571,7448edc55,1,1,20.16,3843.75,21.056,5625.0,"[[1.6204309e-05 1.3527175e-05 1.0231255e-05 ... 8.6880050e-07
  2.4262631e-06 2.4351234e-06]
 [1.5021952e-05 1.2327168e-05 8.7947319e-06 ... 1.1714922e-06
  2.6058556e-06 2.5531554e-06]
 [1.0292525e-05 7.5271364e-06 3.0486426e-06 ... 2.3822593e-06
  3.3242254e-06 3.0252829e-06]
 ...
 [2.5937593e-08 2.3375351e-08 3.1949764e-08 ... 4.1253085e-08
  5.4393954e-08 4.0077360e-08]
 [3.2101628e-08 2.8528934e-08 2.5594895e-08 ... 3.1487573e-08
  3.5454420e-08 3.4688323e-08]
 [3.3642635e-08 2.9817325e-08 2.4006178e-08 ... 2.9046191e-08
  3.0719530e-08 3.3341070e-08]]"
572,745171bf2,6,1,4.1547,562.5,6.2987,4406.25,"[[1.3828180e-04 1.2657617e-04 1.7451930e-04 ... 5.9231237e-04
  1.6808233e-04 4.5319281e-05]
 [1.4454738e-04 1.2868928e-04 1.7201120e-04 ... 5.4083404e-04
  1.5585584e-04 5.2685646e-05]
 [1.6960963e-04 1.3714173e-04 1.6197882e-04 ... 3.3492065e-04
  1.0694987e-04 8.2151069e-05]
 ...
 [3.7074346e-07 3.6838296e-07 4.3675627e-07 ... 5.1630008e-07
  3.4601351e-07 1.6740852e-07]
 [3.3220095e-07 3.2865856e-07 4.0218958e-07 ... 3.3368201e-07
  2.5675152e-07 1.4080995e-07]
 [3.2256534e-07 3.1872744e-07 3.9354791e-07 ... 2.8802748e-07
  2.3443606e-07 1.3416029e-07]]"
573,7476d961f,16,4,18.48,3093.75,20.3147,4593.75,"[[0.04921272 0.04311745 0.04230028 ... 0.01414212 0.01323168 0.00864588]
 [0.04413471 0.04018001 0.03927488 ... 0.0144733  0.01423039 0.00954707]
 [0.02382266 0.02843025 0.02717331 ... 0.01579802 0.01822522 0.01315183]
 ...
 [0.00027529 0.00015568 0.00025487 ... 0.00289033 0.00205488 0.00033353]
 [0.0002614  0.00017462 0.00017015 ... 0.0025492  0.00145343 0.00018069]
 [0.00025793 0.00017935 0.00014897 ... 0.00246391 0.00130307 0.00014248]]"
574,7478fd629,18,1,37.936,3187.5,38.6293,5062.5,"[[9.7263313e-05 5.4363194e-05 4.7961974e-05 ... 1.8462621e-05
  1.4704807e-05 4.0232706e-05]
 [8.9642628e-05 5.4171855e-05 4.3853885e-05 ... 2.3971221e-05
  1.8909541e-05 4.4078584e-05]
 [5.9159873e-05 5.3406515e-05 2.7421540e-05 ... 4.6005622e-05
  3.5728477e-05 5.9462080e-05]
 ...
 [1.4778104e-07 2.9243284e-07 3.0927237e-07 ... 4.4604013e-07
  3.1626220e-07 9.7542802e-08]
 [1.8426142e-07 3.2475296e-07 2.6435595e-07 ... 3.0196938e-07
  2.0061009e-07 8.1384123e-08]
 [1.9338152e-07 3.3283297e-07 2.5312684e-07 ... 2.6595168e-07
  1.7169705e-07 7.7344460e-08]]"
575,74a117970,20,1,7.4987,1312.5,12.88,6093.75,"[[0.12272537 0.12459128 0.15017371 ... 0.0418186  0.04405759 0.04879122]
 [0.1144823  0.13398336 0.15753794 ... 0.04249198 0.04628274 0.04987433]
 [0.08150998 0.17155172 0.18699485 ... 0.04518552 0.05518337 0.05420676]
 ...
 [0.00227814 0.00201631 0.0022247  ... 0.00424753 0.00588668 0.0017911 ]
 [0.00164001 0.00178036 0.00169118 ... 0.0025251  0.00314797 0.0014553 ]
 [0.00148047 0.00172138 0.0015578  ... 0.0020945  0.00246329 0.00137135]]"
576,74c1043c9,14,1,56.0107,2531.25,56.5973,5531.25,"[[1.1686607e-03 6.4029836e-04 4.8852537e-04 ... 1.6829131e-04
  9.3503892e-05 6.1490951e-05]
 [1.0882417e-03 6.3651806e-04 4.4768705e-04 ... 1.6827368e-04
  9.0120448e-05 5.5562890e-05]
 [7.6656556e-04 6.2139682e-04 2.8433389e-04 ... 1.6820313e-04
  7.6586650e-05 3.1850650e-05]
 ...
 [1.6902477e-06 2.1945243e-06 1.7778906e-06 ... 2.7649908e-06
  2.7802375e-06 2.4539429e-06]
 [2.3400207e-06 2.2517086e-06 1.5678016e-06 ... 3.2025582e-06
  2.8875354e-06 2.4111168e-06]
 [2.5024642e-06 2.2660047e-06 1.5152797e-06 ... 3.3119504e-06
  2.9143600e-06 2.4004105e-06]]"
577,74fbde29b,18,1,51.8827,3187.5,52.576,5062.5,"[[6.5265939e-04 5.6449324e-04 6.4132747e-04 ... 4.1247718e-04
  1.6951507e-04 1.6553540e-04]
 [6.6075858e-04 5.6802318e-04 5.9310516e-04 ... 4.3271456e-04
  1.7213331e-04 1.7471243e-04]
 [6.9315510e-04 5.8214308e-04 4.0021597e-04 ... 5.1366404e-04
  1.8260637e-04 2.1142056e-04]
 ...
 [1.5707921e-06 2.5357519e-06 2.1479786e-06 ... 4.7592521e-06
  2.5802403e-06 2.6898863e-06]
 [1.5036887e-06 1.9104039e-06 1.7651201e-06 ... 3.9134216e-06
  2.5884603e-06 1.9250133e-06]
 [1.4869131e-06 1.7540667e-06 1.6694055e-06 ... 3.7019640e-06
  2.5905158e-06 1.7337949e-06]]"
578,750e35881,4,1,51.056,2343.75,52.912,4218.75,"[[1.00268109e-03 9.16117395e-04 6.46756205e-04 ... 5.68908348e-04
  4.42386226e-04 3.40822997e-04]
 [1.12925167e-03 9.59295256e-04 7.20235868e-04 ... 5.59420558e-04
  4.52325185e-04 3.52147821e-04]
 [1.63553387e-03 1.13200652e-03 1.01415452e-03 ... 5.21469454e-04
  4.92081163e-04 3.97447147e-04]
 ...
 [1.70033658e-07 7.84586689e-08 1.96193227e-07 ... 8.74368368e-07
  2.37126713e-07 8.09115264e-08]
 [2.16449635e-07 9.24833543e-08 1.29531358e-07 ... 6.37213304e-07
  1.72535664e-07 6.18473521e-08]
 [2.28053679e-07 9.59895274e-08 1.12865884e-07 ... 5.77924482e-07
  1.56387927e-07 5.70812979e-08]]"
579,755d6c7eb,17,4,14.4427,1406.25,17.0507,3937.5,"[[6.4717322e-03 3.8591966e-03 2.9135065e-03 ... 8.4925565e-04
  2.0810626e-03 7.8889582e-04]
 [5.6284484e-03 3.4882105e-03 2.7436325e-03 ... 8.9549687e-04
  2.0779925e-03 8.7079383e-04]
 [2.2553138e-03 2.0042651e-03 2.0641366e-03 ... 1.0804617e-03
  2.0657121e-03 1.1983856e-03]
 ...
 [1.8930981e-05 1.6792214e-05 2.7627157e-05 ... 2.8234359e-05
  1.9739302e-05 1.6505930e-05]
 [1.2778249e-05 1.4135743e-05 1.9940820e-05 ... 4.4775723e-05
  2.5484380e-05 1.0090833e-05]
 [1.1240066e-05 1.3471625e-05 1.8019233e-05 ... 4.8911061e-05
  2.6920652e-05 8.4870608e-06]]"
580,7583b7c0c,17,4,23.8005,1464.26,27.5795,4565.04,"[[3.1751901e-02 2.6858542e-02 2.7033662e-02 ... 1.0435053e-01
  2.7308116e-02 9.0550661e-02]
 [3.8615920e-02 2.8066445e-02 3.1728081e-02 ... 1.1620448e-01
  3.1692572e-02 9.9323258e-02]
 [6.6071995e-02 3.2898054e-02 5.0505757e-02 ... 1.6362034e-01
  4.9230408e-02 1.3441363e-01]
 ...
 [2.8797320e-05 2.4546714e-05 2.4650297e-05 ... 3.9865696e-05
  2.7486976e-05 1.1386566e-05]
 [3.0596504e-05 2.1784443e-05 2.0279838e-05 ... 2.6022652e-05
  1.5990980e-05 8.4948942e-06]
 [3.1046304e-05 2.1093874e-05 1.9187224e-05 ... 2.2561890e-05
  1.3116981e-05 7.7719760e-06]]"
581,75c8ccce9,14,1,12.592,2531.25,13.1787,5531.25,"[[3.0329707e-04 1.9654936e-04 1.8746876e-04 ... 2.5047691e-05
  2.3947618e-05 2.6824233e-05]
 [2.5479120e-04 1.8580368e-04 1.8000595e-04 ... 2.9744631e-05
  2.7842440e-05 3.1328185e-05]
 [6.0767732e-05 1.4282098e-04 1.5015475e-04 ... 4.8532394e-05
  4.3421733e-05 4.9343998e-05]
 ...
 [7.7168471e-07 9.3381192e-07 1.2066038e-06 ... 9.3115377e-06
  4.4989197e-06 8.8880080e-07]
 [7.9323894e-07 1.1663175e-06 1.0553601e-06 ... 6.3466196e-06
  3.6446347e-06 9.4842505e-07]
 [7.9862741e-07 1.2244438e-06 1.0175494e-06 ... 5.6053896e-06
  3.4310638e-06 9.6333110e-07]]"
582,76b4b3f7f,9,1,55.44,843.75,59.0027,5718.75,"[[0.02142017 0.01724489 0.01272845 ... 0.00343143 0.00319543 0.00676484]
 [0.01809529 0.01479451 0.01168764 ... 0.00361949 0.00329636 0.00707243]
 [0.00479576 0.00499298 0.00752439 ... 0.00437175 0.00370008 0.00830277]
 ...
 [0.00045346 0.00049745 0.00046853 ... 0.00085609 0.00043574 0.00020023]
 [0.00036681 0.0003732  0.00036052 ... 0.00069408 0.00040907 0.00019086]
 [0.00034515 0.00034213 0.00033351 ... 0.00065358 0.00040241 0.00018851]]"
583,76bcc78f1,21,1,1.376,3281.25,2.4693,4125.0,"[[8.5017196e-04 9.1013795e-04 1.0863703e-03 ... 1.5779755e-05
  2.0172096e-05 3.9450417e-05]
 [8.9109258e-04 9.0644852e-04 1.0938304e-03 ... 1.5242219e-05
  2.2397840e-05 3.9356299e-05]
 [1.0547750e-03 8.9169067e-04 1.1236706e-03 ... 1.3092082e-05
  3.1300824e-05 3.8979822e-05]
 ...
 [3.7359951e-07 3.7394511e-07 3.2529428e-07 ... 5.9417647e-07
  5.8885809e-07 5.2996188e-07]
 [4.2301721e-07 3.4187744e-07 3.0734844e-07 ... 4.5856606e-07
  5.6120268e-07 4.5447524e-07]
 [4.3537162e-07 3.3386047e-07 3.0286199e-07 ... 4.2466345e-07
  5.5428887e-07 4.3560360e-07]]"
584,77299bde7,8,1,5.7227,3750.0,9.8453,5531.25,"[[2.6249565e-04 6.1544277e-05 4.1551331e-05 ... 1.3259730e-04
  5.5014887e-05 3.6681144e-05]
 [2.4701533e-04 5.9783786e-05 4.1939529e-05 ... 1.2100483e-04
  5.1668922e-05 3.8803762e-05]
 [1.8509400e-04 5.2741809e-05 4.3492328e-05 ... 7.4634889e-05
  3.8285070e-05 4.7294245e-05]
 ...
 [6.2069222e-07 8.2449168e-07 4.5768729e-07 ... 2.0423136e-06
  1.8059196e-06 8.5980827e-07]
 [4.6577728e-07 6.6880943e-07 4.8760029e-07 ... 1.8193858e-06
  1.4722127e-06 6.1046552e-07]
 [4.2704855e-07 6.2988880e-07 4.9507861e-07 ... 1.7636536e-06
  1.3887861e-06 5.4812972e-07]]"
585,77299bde7,21,1,42.3787,3281.25,43.472,4125.0,"[[2.6249565e-04 6.1544277e-05 4.1551331e-05 ... 1.3259730e-04
  5.5018267e-05 3.7239261e-05]
 [2.4701533e-04 5.9783786e-05 4.1939529e-05 ... 1.2100483e-04
  5.1670799e-05 3.9096092e-05]
 [1.8509400e-04 5.2741809e-05 4.3492328e-05 ... 7.4634889e-05
  3.8280916e-05 4.6523426e-05]
 ...
 [6.2069222e-07 8.2449168e-07 4.5768729e-07 ... 2.0423136e-06
  1.8059496e-06 8.6672418e-07]
 [4.6577728e-07 6.6880943e-07 4.8760029e-07 ... 1.8193858e-06
  1.4721859e-06 6.0440607e-07]
 [4.2704855e-07 6.2988880e-07 4.9507861e-07 ... 1.7636536e-06
  1.3887450e-06 5.3882667e-07]]"
586,772bd1045,13,1,52.8587,93.75,53.4827,843.75,"[[7.96044696e-05 3.65645028e-05 2.62759386e-05 ... 8.93158267e-06
  7.20850494e-06 1.63687237e-05]
 [7.21418328e-05 3.46921988e-05 2.85695805e-05 ... 8.67539438e-06
  8.26142696e-06 2.17709294e-05]
 [4.22912926e-05 2.72029993e-05 3.77441502e-05 ... 7.65064306e-06
  1.24731123e-05 4.33797504e-05]
 ...
 [5.58244686e-08 4.21806519e-08 4.07797280e-08 ... 1.12930216e-07
  6.58333832e-08 2.71945613e-08]
 [4.09259435e-08 3.30692842e-08 3.15548050e-08 ... 9.96578251e-08
  6.58411707e-08 3.36101778e-08]
 [3.72013105e-08 3.07914441e-08 2.92485645e-08 ... 9.63397255e-08
  6.58431034e-08 3.52140823e-08]]"
587,774912d66,23,4,29.7215,6459.96,37.6454,11627.9,"[[9.8219737e-03 4.9823495e-03 2.0083636e-03 ... 5.1226530e-02
  6.3273095e-02 2.4497991e-02]
 [9.4192931e-03 5.0270208e-03 2.1014370e-03 ... 4.8071679e-02
  6.2289305e-02 2.3393273e-02]
 [7.8085708e-03 5.2057062e-03 2.4737306e-03 ... 3.5452276e-02
  5.8354136e-02 1.8974395e-02]
 ...
 [1.1074577e-06 1.2090534e-06 9.7724580e-07 ... 2.1313949e-06
  1.5338570e-06 1.1064890e-06]
 [8.3495928e-07 1.0013489e-06 8.0785168e-07 ... 1.4086233e-06
  1.0409487e-06 9.5972075e-07]
 [7.6683466e-07 9.4942277e-07 7.6550316e-07 ... 1.2279304e-06
  9.1772165e-07 9.2302872e-07]]"
588,774912d66,23,4,16.9157,6459.96,24.8395,11627.9,"[[9.8219737e-03 4.9823495e-03 2.0083636e-03 ... 5.1226530e-02
  6.3273020e-02 2.4480322e-02]
 [9.4192931e-03 5.0270208e-03 2.1014370e-03 ... 4.8071679e-02
  6.2289253e-02 2.3377346e-02]
 [7.8085708e-03 5.2057062e-03 2.4737306e-03 ... 3.5452276e-02
  5.8354180e-02 1.8965431e-02]
 ...
 [1.1074577e-06 1.2090534e-06 9.7724580e-07 ... 2.1313949e-06
  1.5339349e-06 1.1254145e-06]
 [8.3495928e-07 1.0013489e-06 8.0785168e-07 ... 1.4086233e-06
  1.0410506e-06 9.8446503e-07]
 [7.6683466e-07 9.4942277e-07 7.6550316e-07 ... 1.2279304e-06
  9.1782954e-07 9.4922774e-07]]"
