,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,spec
554,71cf9646b,15,1,11.8293,93.75,15.1733,1125.0,"[[-0.05810251 -0.0897484  -0.07799167 ... -0.12491132 -0.11014701
  -0.10844811]
 [-0.05942909 -0.08508129 -0.07234268 ... -0.12415475 -0.10848213
  -0.10714822]
 [-0.06473541 -0.06641281 -0.04974673 ... -0.12112844 -0.10182257
  -0.10194863]
 ...
 [-0.13846423 -0.13832404 -0.13915358 ... -0.13925786 -0.13743246
  -0.13857242]
 [-0.13841154 -0.13841867 -0.13903227 ... -0.13925424 -0.13687538
  -0.13856392]
 [-0.13839835 -0.13844234 -0.13900194 ... -0.13925333 -0.1367361
  -0.1385618 ]]"
555,71db64300,23,1,19.3074,7235.16,25.391,11283.4,"[[26.563425    3.8230915   6.014022   ... 43.221764   51.91243
   5.6051674 ]
 [25.443596    4.352061    6.470415   ... 39.177235   44.964172
   4.9813395 ]
 [20.964268    6.467937    8.295989   ... 22.999098   17.171144
   2.4860275 ]
 ...
 [-0.13840196 -0.1332105  -0.13840471 ... -0.13859273 -0.13511756
  -0.13240992]
 [-0.1385312  -0.13480182 -0.13855886 ... -0.13872102 -0.13624018
  -0.13420597]
 [-0.1385635  -0.13519965 -0.1385974  ... -0.13875309 -0.13652083
  -0.13465498]]"
556,71e134a57,1,1,36.7947,3843.75,37.6907,5625.0,"[[ 1.1045386   0.6920352   1.3272657  ...  0.7633252   0.9549939
   1.994991  ]
 [ 1.1791849   0.71281785  1.2811747  ...  0.9509822   1.0155042
   2.2617059 ]
 [ 1.4777702   0.7959487   1.09681    ...  1.70161     1.2575456
   3.3285656 ]
 ...
 [-0.13847223 -0.13889036 -0.13781479 ... -0.13872695 -0.13865525
  -0.13825637]
 [-0.13868606 -0.13891569 -0.13810872 ... -0.13889384 -0.13870624
  -0.1383668 ]
 [-0.13873953 -0.13892202 -0.1381822  ... -0.13893557 -0.13871899
  -0.13839442]]"
557,7227068d3,7,1,32.2293,4687.5,35.3707,11437.5,"[[ 0.0658168   0.03215088 -0.03590037 ...  0.03234345  0.05901963
  -0.03042059]
 [ 0.07400929  0.05805093 -0.038419   ...  0.03450175  0.05797518
  -0.02128517]
 [ 0.10677926  0.16165118 -0.04849354 ...  0.04313498  0.05379735
   0.01525653]
 ...
 [-0.13867775 -0.13881253 -0.13910024 ... -0.13858968 -0.13871118
  -0.13862835]
 [-0.13884608 -0.1389362  -0.13913324 ... -0.13868815 -0.139006
  -0.13884303]
 [-0.13888817 -0.13896711 -0.13914149 ... -0.13871276 -0.13907972
  -0.1388967 ]]"
558,725c5b6f1,8,1,53.2587,3750.0,57.3813,5531.25,"[[ 0.0389      0.06576344  0.15042546 ... -0.04619033 -0.02621634
  -0.04135397]
 [ 0.0519621   0.08879746  0.17504708 ... -0.04168354 -0.01282992
  -0.03297215]
 [ 0.10421053  0.18093362  0.27353364 ... -0.02365642  0.04071576
   0.00055512]
 ...
 [-0.13948749 -0.13946466 -0.13934223 ... -0.13954417 -0.13952841
  -0.13941745]
 [-0.13954948 -0.13947894 -0.13938732 ... -0.1395159  -0.13952698
  -0.1394868 ]
 [-0.13956496 -0.13948251 -0.13939859 ... -0.13950883 -0.13952662
  -0.13950415]]"
559,7277aa5a8,17,4,55.5307,1406.25,58.1387,3937.5,"[[-0.12106712 -0.12400194 -0.09816973 ... -0.13372384 -0.1141382
  -0.12802549]
 [-0.11730109 -0.11852881 -0.08775389 ... -0.13167676 -0.10680563
  -0.12612654]
 [-0.10223696 -0.09663625 -0.04609053 ... -0.12348851 -0.07747537
  -0.11853078]
 ...
 [-0.13961916 -0.13958856 -0.1396125  ... -0.13705084 -0.13943616
  -0.13954188]
 [-0.13961338 -0.13963664 -0.13966139 ... -0.13793679 -0.13951975
  -0.13955879]
 [-0.13961191 -0.13964865 -0.1396736  ... -0.13815828 -0.13954064
  -0.13956301]]"
560,728459067,10,1,18.7559,947.461,21.1998,10852.7,"[[ 0.16305016 -0.12404141 -0.12441909 ...  2.6239512   1.1625663
   0.21005945]
 [ 0.19539626 -0.12207834 -0.12353759 ...  2.4019127   1.0505986
   0.23672746]
 [ 0.32478073 -0.11422604 -0.12001158 ...  1.5137584   0.60272807
   0.34339947]
 ...
 [-0.13553402 -0.13136189 -0.1388761  ... -0.13892291 -0.1344795
  -0.13729961]
 [-0.13681339 -0.1342861  -0.13912742 ... -0.13912453 -0.13575432
  -0.13804269]
 [-0.13713323 -0.13501716 -0.13919024 ... -0.13917494 -0.13607302
  -0.13822846]]"
561,728459067,10,1,4.2144,947.461,6.6583,10852.7,"[[-0.01052141 -0.05241419 -0.11129072 ...  1.0673097   1.0607282
   0.5090055 ]
 [ 0.00812967 -0.0323213  -0.10619313 ...  1.0733135   1.0037665
   0.47587326]
 [ 0.08273399  0.04805019 -0.08580273 ...  1.0973284   0.7759202
   0.34334424]
 ...
 [-0.13896535 -0.1391366  -0.13918042 ... -0.13891084 -0.13909544
  -0.13912356]
 [-0.1391979  -0.13925074 -0.13940637 ... -0.13903505 -0.13919668
  -0.13929266]
 [-0.13925605 -0.13927928 -0.13946284 ... -0.1390661  -0.13922198
  -0.13933493]]"
562,7295291a7,1,1,5.3173,3843.75,6.2133,5625.0,"[[-0.05010008 -0.09072929 -0.0794796  ... -0.03571484 -0.04617242
  -0.03652124]
 [-0.04790617 -0.0862678  -0.07648017 ... -0.02946137 -0.04217508
  -0.01551523]
 [-0.03913055 -0.06842183 -0.06448248 ... -0.00444752 -0.02618573
   0.06850881]
 ...
 [-0.10256962 -0.11178934 -0.11714462 ... -0.13797961 -0.13786758
  -0.13722898]
 [-0.12105908 -0.12489712 -0.12649836 ... -0.13809651 -0.13814871
  -0.13786446]
 [-0.12568145 -0.12817407 -0.12883678 ... -0.13812573 -0.138219
  -0.13802332]]"
563,72a9f19b4,16,4,10.3413,3093.75,12.176,4593.75,"[[-0.11844157 -0.12078448 -0.13293447 ... -0.1324163  -0.12003928
  -0.12696947]
 [-0.11469457 -0.11776309 -0.13206802 ... -0.13081369 -0.11810707
  -0.12563635]
 [-0.09970662 -0.10567757 -0.1286023  ... -0.1244033  -0.11037828
  -0.12030387]
 ...
 [-0.13897942 -0.13918062 -0.1393833  ... -0.13906565 -0.13911198
  -0.1390098 ]
 [-0.13922103 -0.13931128 -0.13942276 ... -0.13924159 -0.13927941
  -0.13913259]
 [-0.13928144 -0.13934395 -0.13943264 ... -0.13928558 -0.13932127
  -0.13916327]]"
564,72ccf4de7,20,1,36.9813,2343.75,40.4213,5718.75,"[[-0.12301553 -0.10803414 -0.11196521 ... -0.1190336  -0.11017016
  -0.10356661]
 [-0.12365191 -0.10533908 -0.10765015 ... -0.11793567 -0.11045988
  -0.09762441]
 [-0.12619743 -0.09455884 -0.09038989 ... -0.11354396 -0.11161875
  -0.0738556 ]
 ...
 [-0.13934626 -0.13907033 -0.13830471 ... -0.13936964 -0.1392674
  -0.13832667]
 [-0.13933347 -0.13900249 -0.13825706 ... -0.13935788 -0.13930711
  -0.13810363]
 [-0.13933028 -0.13898553 -0.13824514 ... -0.13935494 -0.13931704
  -0.13804787]]"
565,7341161bd,17,4,13.1425,1464.26,16.9215,4565.04,"[[ 0.88409734  0.66894287  1.2325816  ...  2.4094515   2.2987764
   3.8134954 ]
 [ 0.9758576   0.70610297  1.4474714  ...  2.982859    2.5404747
   4.902421  ]
 [ 1.342899    0.8547433   2.3070295  ...  5.2764883   3.5072672
   9.258123  ]
 ...
 [-0.13932557 -0.13918124 -0.13913588 ... -0.13931617 -0.1392835
  -0.13913034]
 [-0.13923879 -0.13921703 -0.13916513 ... -0.13924898 -0.13927639
  -0.13916272]
 [-0.1392171  -0.13922597 -0.13917245 ... -0.13923219 -0.13927461
  -0.13917081]]"
566,737d85472,23,4,29.3152,6459.96,37.239,11627.9,"[[-0.0681783  -0.10758336 -0.10382263 ... -0.10472494 -0.11157681
  -0.089084  ]
 [-0.06913228 -0.10378888 -0.10200357 ... -0.09908079 -0.10508836
  -0.07923768]
 [-0.07294821 -0.08861098 -0.0947273  ... -0.07650419 -0.07913458
  -0.03985238]
 ...
 [-0.13907576 -0.13620749 -0.1392584  ... -0.13934381 -0.13756606
  -0.13737978]
 [-0.13919601 -0.13708682 -0.13929847 ... -0.13938352 -0.13818835
  -0.13788548]
 [-0.13922608 -0.13730666 -0.13930848 ... -0.13939345 -0.13834392
  -0.13801192]]"
567,738e4dcb5,9,1,53.2747,843.75,56.8373,5718.75,"[[17.878984    3.6564157   3.201626   ...  0.37420988  0.54607236
   0.9548806 ]
 [15.54004     3.2083142   2.9342844  ...  0.31676716  0.46704692
   0.81948453]
 [ 6.1842647   1.4159083   1.8649175  ...  0.08699642  0.15094487
   0.27790058]
 ...
 [-0.13932788 -0.13922651 -0.13920864 ... -0.13902399 -0.13913041
  -0.13916963]
 [-0.13930598 -0.13927107 -0.13928285 ... -0.13917199 -0.13919859
  -0.13923159]
 [-0.1393005  -0.13928221 -0.1393014  ... -0.139209   -0.13921562
  -0.13924709]]"
568,73c4d8db8,17,4,52.0243,1464.26,55.8034,4565.04,"[[-0.0485635  -0.05422431 -0.01831489 ...  0.06843726  0.2902499
   0.11942831]
 [-0.041287   -0.04778478 -0.01362277 ...  0.12567458  0.4188788
   0.16892081]
 [-0.01218102 -0.02202663  0.0051457  ...  0.3546238   0.93339443
   0.3668908 ]
 ...
 [-0.13904287 -0.13899393 -0.13884783 ... -0.13883641 -0.13898526
  -0.13898706]
 [-0.13898847 -0.13894278 -0.13876876 ... -0.1388774  -0.13890515
  -0.13907349]
 [-0.13897486 -0.13893    -0.138749   ... -0.13888766 -0.13888513
  -0.13909511]]"
569,73f2ff0fd,3,1,30.8907,1031.25,31.632,2812.5,"[[-0.11257149 -0.11935814 -0.12409785 ... -0.03162639 -0.05295669
  -0.08203644]
 [-0.10974238 -0.11577469 -0.12151587 ... -0.02014571 -0.04070295
  -0.07831016]
 [-0.09842595 -0.10144088 -0.11118792 ...  0.02577705  0.008312
  -0.06340505]
 ...
 [-0.13897082 -0.13949561 -0.13959382 ... -0.13949569 -0.13908286
  -0.13959911]
 [-0.13927834 -0.13957593 -0.13962235 ... -0.13959938 -0.1393471
  -0.13962494]
 [-0.13935521 -0.13959602 -0.13962948 ... -0.13962531 -0.13941316
  -0.13963139]]"
570,7403b8dde,4,1,5.1413,2343.75,6.9973,4218.75,"[[-0.12541983 -0.12677234 -0.12453176 ... -0.11018911 -0.09731021
  -0.03303492]
 [-0.12327113 -0.12658694 -0.12488595 ... -0.10964287 -0.09123363
  -0.01407312]
 [-0.11467635 -0.12584534 -0.12630275 ... -0.10745792 -0.06692736
   0.06177416]
 ...
 [-0.1395215  -0.13955306 -0.13959515 ... -0.1392139  -0.13943867
  -0.13945763]
 [-0.13955575 -0.1395982  -0.13961706 ... -0.13929957 -0.13947462
  -0.13956492]
 [-0.13956432 -0.1396095  -0.13962252 ... -0.13932098 -0.1394836
  -0.13959174]]"
571,7448edc55,1,1,20.16,3843.75,21.056,5625.0,"[[-0.13619544 -0.12889045 -0.11354078 ...  4.525483   -0.11695087
  -0.11760313]
 [-0.13608882 -0.12827206 -0.10809482 ...  4.416759   -0.11522701
  -0.11799457]
 [-0.13566236 -0.12579851 -0.08631095 ...  3.981861   -0.10833157
  -0.11956033]
 ...
 [-0.13949716 -0.13944934 -0.13922407 ... -0.08558489 -0.1394133
  -0.13923693]
 [-0.13944377 -0.1394759  -0.13927631 ... -0.06209629 -0.13940334
  -0.13930978]
 [-0.13943042 -0.13948253 -0.13928936 ... -0.05622414 -0.13940085
  -0.139328  ]]"
572,745171bf2,6,1,4.1547,562.5,6.2987,4406.25,"[[ 0.4445585   0.18939835  0.22085871 ... -0.02123599  0.27334946
   1.5404884 ]
 [ 0.43609715  0.2014502   0.24150026 ... -0.02218541  0.28057384
   1.4830623 ]
 [ 0.4022518   0.24965765  0.32406646 ... -0.02598307  0.30947143
   1.2533575 ]
 ...
 [-0.13879761 -0.13914017 -0.13820247 ... -0.13920955 -0.13920102
  -0.13921386]
 [-0.13897353 -0.1392606  -0.13859566 ... -0.13932489 -0.13932103
  -0.1392968 ]
 [-0.13901752 -0.13929072 -0.13869394 ... -0.13935372 -0.13935103
  -0.13931753]]"
573,7476d961f,16,4,18.48,3093.75,20.3147,4593.75,"[[-0.13009739 -0.12906396 -0.12785135 ... -0.1339957  -0.13373291
  -0.12347663]
 [-0.12918368 -0.12822703 -0.12686716 ... -0.13376212 -0.13379712
  -0.12277481]
 [-0.12552886 -0.12487929 -0.12293039 ... -0.13282783 -0.13405392
  -0.1199675 ]
 ...
 [-0.13925777 -0.13929364 -0.13928746 ... -0.13909027 -0.13922882
  -0.13925977]
 [-0.13935974 -0.13939172 -0.13930744 ... -0.13928357 -0.13934435
  -0.13932006]
 [-0.13938524 -0.13941623 -0.13931243 ... -0.13933188 -0.13937324
  -0.13933514]]"
574,7478fd629,18,1,37.936,3187.5,38.6293,5062.5,"[[-0.07075115 -0.09423546 -0.07148982 ... -0.0630764  -0.10111582
  -0.11147084]
 [-0.05940613 -0.09034789 -0.07190897 ... -0.05446909 -0.09825347
  -0.1049071 ]
 [-0.01402608 -0.07479762 -0.07358553 ... -0.02003988 -0.08680402
  -0.07865214]
 ...
 [-0.06092072 -0.08209798 -0.08643557 ... -0.03483865 -0.04250455
  -0.07139821]
 [-0.0853967  -0.09080458 -0.0970087  ... -0.0541958  -0.07008844
  -0.08896136]
 [-0.0915157  -0.09298123 -0.09965198 ... -0.05903508 -0.07698441
  -0.09335215]]"
575,74a117970,20,1,7.4987,1312.5,12.88,6093.75,"[[-0.10464719 -0.1298807  -0.11914824 ... -0.13334149 -0.10979874
  -0.10355065]
 [-0.10158762 -0.12962358 -0.11829809 ... -0.13219397 -0.10443929
  -0.09713066]
 [-0.08934932 -0.1285951  -0.1148975  ... -0.12760386 -0.08300147
  -0.07145074]
 ...
 [-0.13947217 -0.1393754  -0.1393263  ... -0.13925107 -0.13926882
  -0.13939461]
 [-0.13949005 -0.13942713 -0.13940373 ... -0.13937485 -0.13940255
  -0.13938405]
 [-0.13949454 -0.13944006 -0.13942309 ... -0.13940579 -0.13943598
  -0.13938141]]"
576,74c1043c9,14,1,56.0107,2531.25,56.5973,5531.25,"[[-0.07559504 -0.09230388 -0.11207828 ... -0.11588627 -0.09652307
  -0.10887484]
 [-0.06563945 -0.08408679 -0.10994731 ... -0.11419089 -0.09333292
  -0.10752044]
 [-0.0258171  -0.05121844 -0.10142342 ... -0.10740938 -0.08057228
  -0.10210285]
 ...
 [-0.13904378 -0.13890289 -0.13892184 ... -0.13907151 -0.1389646
  -0.13883865]
 [-0.13899797 -0.13892324 -0.13885075 ... -0.13909099 -0.13896815
  -0.13885911]
 [-0.13898653 -0.13892834 -0.13883297 ... -0.13909584 -0.13896903
  -0.13886422]]"
577,74fbde29b,18,1,51.8827,3187.5,52.576,5062.5,"[[-0.11124207 -0.10644619 -0.09326749 ... -0.10756957 -0.0816749
  -0.11843915]
 [-0.10832427 -0.10369045 -0.08402279 ... -0.10190845 -0.07834349
  -0.11661992]
 [-0.0966531  -0.09266752 -0.04704397 ... -0.079264   -0.06501786
  -0.10934298]
 ...
 [-0.13921882 -0.13920908 -0.13942699 ... -0.13926336 -0.13924201
  -0.13937981]
 [-0.13938668 -0.13929251 -0.13944985 ... -0.13936134 -0.13932309
  -0.1394415 ]
 [-0.13942865 -0.13931337 -0.13945557 ... -0.13938583 -0.13934335
  -0.13945691]]"
578,750e35881,4,1,51.056,2343.75,52.912,4218.75,"[[ 0.8614201   0.81423783 21.804789   ...  9.672366    3.7102854
   3.716528  ]
 [ 0.9964798   0.8800671  20.530273   ...  9.157909    4.045796
   3.5989518 ]
 [ 1.536719    1.1433842  15.432219   ...  7.1000834   5.3878393
   3.1286473 ]
 ...
 [-0.13769768 -0.1381587  -0.08656482 ... -0.12567757 -0.13690163
  -0.13757691]
 [-0.13737705 -0.1382197  -0.06646699 ... -0.12888828 -0.13761204
  -0.1381211 ]
 [-0.1372969  -0.13823494 -0.06144254 ... -0.12969096 -0.13778964
  -0.13825715]]"
579,755d6c7eb,17,4,14.4427,1406.25,17.0507,3937.5,"[[-0.13349143 -0.13365623 -0.13202147 ... -0.13700218 -0.13509725
  -0.13290904]
 [-0.13268055 -0.13365036 -0.1311013  ... -0.13695037 -0.13492963
  -0.13259527]
 [-0.12943706 -0.13362686 -0.1274206  ... -0.13674314 -0.13425912
  -0.13134019]
 ...
 [-0.13965257 -0.13963    -0.13969566 ... -0.13966289 -0.13962238
  -0.13965622]
 [-0.13967729 -0.13966295 -0.13968842 ... -0.13968323 -0.13967216
  -0.13967107]
 [-0.13968347 -0.13967119 -0.1396866  ... -0.13968833 -0.13968462
  -0.13967478]]"
580,7583b7c0c,17,4,23.8005,1464.26,27.5795,4565.04,"[[ 2.4876707   3.9478428   4.9508333  ...  0.10009901  0.08037397
   0.18340513]
 [ 3.6703777   5.4005146   6.843981   ...  0.19754648  0.17725918
   0.34651738]
 [ 8.401205   11.211203   14.416568   ...  0.5873365   0.5648
   0.9989665 ]
 ...
 [-0.13951108 -0.13956401 -0.13928993 ... -0.13955033 -0.13958287
  -0.13959467]
 [-0.13958363 -0.13959478 -0.13944528 ... -0.13962312 -0.13963766
  -0.13963324]
 [-0.13960177 -0.13960247 -0.13948411 ... -0.13964133 -0.13965137
  -0.1396429 ]]"
581,75c8ccce9,14,1,12.592,2531.25,13.1787,5531.25,"[[-0.10876918 -0.07145845 -0.06806804 ... -0.11083592 -0.12030963
  -0.06892392]
 [-0.10810694 -0.07457335 -0.07163517 ... -0.101742   -0.11549649
  -0.07324796]
 [-0.10545799 -0.0870329  -0.08590368 ... -0.06536632 -0.09624396
  -0.09054415]
 ...
 [-0.13869362 -0.13827364 -0.13680772 ... -0.13456316 -0.13862863
  -0.13843438]
 [-0.1385157  -0.13757555 -0.13589787 ... -0.13586742 -0.13870499
  -0.13843219]
 [-0.1384712  -0.13740103 -0.13567041 ... -0.13619348 -0.13872407
  -0.13843164]]"
582,76b4b3f7f,9,1,55.44,843.75,59.0027,5718.75,"[[-0.12947072 -0.1343207  -0.12677538 ... -0.13275947 -0.13532464
  -0.13671632]
 [-0.12832537 -0.13358489 -0.1235796  ... -0.13186023 -0.13438709
  -0.13659346]
 [-0.12374397 -0.13064158 -0.11079644 ... -0.12826326 -0.13063687
  -0.136102  ]
 ...
 [-0.1393442  -0.13933669 -0.13931362 ... -0.13950117 -0.13936035
  -0.13937351]
 [-0.1395152  -0.13940686 -0.13932313 ... -0.13953486 -0.13945423
  -0.13946159]
 [-0.13955796 -0.1394244  -0.13932551 ... -0.1395433  -0.1394777
  -0.1394836 ]]"
583,76bcc78f1,21,1,1.376,3281.25,2.4693,4125.0,"[[ 1.9710252   1.1290524   1.7149789  ...  1.8899981   1.0541223
   0.7269528 ]
 [ 1.9101716   1.3743583   1.7435001  ...  1.8549721   0.9579525
   0.68742764]
 [ 1.6667575   2.3555818   1.8575852  ...  1.714868    0.57327324
   0.5293274 ]
 ...
 [-0.13877846 -0.13864964 -0.13890295 ... -0.1391783  -0.13910818
  -0.13891251]
 [-0.1385026  -0.13863543 -0.13886018 ... -0.13916804 -0.1390745
  -0.13880503]
 [-0.13843364 -0.13863188 -0.13884948 ... -0.13916546 -0.13906609
  -0.13877816]]"
584,77299bde7,8,1,5.7227,3750.0,9.8453,5531.25,"[[-0.10403855 -0.12448421 -0.11454188 ... -0.09847046 -0.10564146
  -0.13303748]
 [-0.10496138 -0.1218025  -0.11593065 ... -0.09647203 -0.1048767
  -0.13362499]
 [-0.10865272 -0.11107568 -0.12148575 ... -0.08847835 -0.10181766
  -0.135975  ]
 ...
 [-0.13925028 -0.13926592 -0.13913892 ... -0.13862929 -0.13901287
  -0.13909625]
 [-0.139226   -0.13925052 -0.1392292  ... -0.13865857 -0.13909604
  -0.13914767]
 [-0.13921994 -0.13924667 -0.13925177 ... -0.1386659  -0.13911682
  -0.13916053]]"
585,77299bde7,21,1,42.3787,3281.25,43.472,4125.0,"[[-0.07669487 -0.05388086 -0.09132944 ... -0.01830538  0.01596458
  -0.02029793]
 [-0.08270315 -0.05522291 -0.08950255 ... -0.02110369  0.00543859
  -0.0238979 ]
 [-0.10673629 -0.06059113 -0.08219499 ... -0.03229696 -0.03666533
  -0.03829779]
 ...
 [-0.13904476 -0.13920137 -0.1390677  ... -0.13854104 -0.13883734
  -0.13887991]
 [-0.13909376 -0.13921636 -0.13919441 ... -0.13872556 -0.13899687
  -0.13910405]
 [-0.139106   -0.13922012 -0.1392261  ... -0.1387717  -0.13903674
  -0.13916008]]"
586,772bd1045,13,1,52.8587,93.75,53.4827,843.75,"[[-0.07370406 -0.08710197 -0.10426223 ... -0.09855051 -0.11442587
  -0.11578597]
 [-0.0744206  -0.0874434  -0.1026902  ... -0.10063188 -0.11350582
  -0.11523618]
 [-0.07728677 -0.08880915 -0.09640207 ... -0.10895738 -0.10982562
  -0.11303699]
 ...
 [-0.13899069 -0.13906094 -0.13898672 ... -0.13888663 -0.13908702
  -0.13909781]
 [-0.13901474 -0.13907693 -0.13907422 ... -0.13894996 -0.13918738
  -0.13917339]
 [-0.13902074 -0.13908094 -0.13909611 ... -0.1389658  -0.13921247
  -0.13919228]]"
587,774912d66,23,4,29.7215,6459.96,37.6454,11627.9,"[[ 0.7650525   1.5049601   1.5523005  ...  0.9084736   1.3691614
   1.6022042 ]
 [ 0.7131424   1.6409146   1.4968162  ...  0.98154235  1.5124341
   1.7500194 ]
 [ 0.50550205  2.184733    1.2748789  ...  1.2738175   2.0855255
   2.3412812 ]
 ...
 [-0.13845366 -0.1394877  -0.13939555 ... -0.13861161 -0.13913636
  -0.13935131]
 [-0.13906178 -0.13951848 -0.13944715 ... -0.13897473 -0.13933034
  -0.13943544]
 [-0.1392138  -0.13952619 -0.13946006 ... -0.1390655  -0.13937885
  -0.13945647]]"
588,774912d66,23,4,16.9157,6459.96,24.8395,11627.9,"[[ 3.174649    1.5139598   1.6718524  ...  0.18295884  0.2754137
   0.54743534]
 [ 2.9252985   1.4537891   1.783267   ...  0.17489421  0.33662757
   0.5146336 ]
 [ 1.9278958   1.2131069   2.2289257  ...  0.14263572  0.58148324
   0.3834268 ]
 ...
 [-0.13925174 -0.13931507 -0.13942067 ... -0.13955916 -0.13947539
  -0.13939364]
 [-0.13935237 -0.13941365 -0.13946234 ... -0.13953394 -0.1395325
  -0.13945515]
 [-0.13937752 -0.1394383  -0.13947275 ... -0.13952763 -0.13954678
  -0.13947053]]"
589,774d13e9c,9,1,39.04,843.75,42.6027,5718.75,"[[-0.1313873  -0.12256481 -0.10829791 ... -0.12234134 -0.11998717
  -0.11940961]
 [-0.13137907 -0.12228702 -0.10563514 ... -0.12106859 -0.11978798
  -0.12027413]
 [-0.13134614 -0.12117584 -0.09498406 ... -0.1159776  -0.11899122
  -0.12373218]
 ...
 [-0.13597183 -0.13847576 -0.13921027 ... -0.13892527 -0.13708676
  -0.13909708]
 [-0.13649915 -0.13865413 -0.13929935 ... -0.13893116 -0.1372485
  -0.13915645]
 [-0.13663098 -0.13869871 -0.13932161 ... -0.13893262 -0.13728894
  -0.13917129]]"
590,7764cbbfd,10,1,5.7121,947.461,8.156,10852.7,"[[52.324936   13.237042   51.74839    ... 22.440413   20.064842
  32.77717   ]
 [50.985428   13.911231   47.48235    ... 23.416838   19.77458
  32.78098   ]
 [45.627388   16.607985   30.41819    ... 27.322535   18.613533
  32.796227  ]
 ...
 [-0.13860847 -0.13866521 -0.13164115 ... -0.13848874 -0.13877094
  -0.13863939]
 [-0.13860418 -0.1385916  -0.1319538  ... -0.13864145 -0.13885893
  -0.13891815]
 [-0.1386031  -0.1385732  -0.13203196 ... -0.13867962 -0.13888092
  -0.13898784]]"
591,7765e82d3,13,1,58.3147,93.75,58.9387,843.75,"[[-0.10558129 -0.09594575 -0.06122161 ... -0.10951774 -0.1111103
  -0.05398162]
 [-0.1012865  -0.09653506 -0.06132501 ... -0.10743237 -0.10596459
  -0.05430101]
 [-0.08410733 -0.09889231 -0.06173861 ... -0.09909086 -0.08538178
  -0.05557859]
 ...
 [-0.13849516 -0.13893063 -0.13890171 ... -0.13884595 -0.13865772
  -0.13858104]
 [-0.13870661 -0.13892362 -0.13881758 ... -0.1389336  -0.1388084
  -0.13859595]
 [-0.13875946 -0.13892187 -0.13879654 ... -0.13895552 -0.13884607
  -0.13859968]]"
592,7768c96f2,1,1,10.016,3843.75,10.912,5625.0,"[[ 0.05767585  0.27107903  0.29616725 ... -0.05710962 -0.07172032
   0.09105247]
 [ 0.08334637  0.30956563  0.36912334 ... -0.05344052 -0.064156
   0.08365615]
 [ 0.18602842  0.46351203  0.6609476  ... -0.03876411 -0.03389875
   0.05407092]
 ...
 [-0.1387373  -0.13822898 -0.1380302  ... -0.13803817 -0.13772495
  -0.13803792]
 [-0.138716   -0.13853374 -0.13820376 ... -0.1384022  -0.13827556
  -0.13844465]
 [-0.13871068 -0.13860993 -0.13824713 ... -0.13849321 -0.13841322
  -0.13854633]]"
593,778ab401f,21,1,11.5573,3281.25,12.6507,4125.0,"[[-0.03401951 -0.06661479  0.30913198 ... -0.10803536 -0.05842017
  -0.06888633]
 [-0.04116444 -0.06623971  0.39770415 ... -0.10236558 -0.05090675
  -0.06078232]
 [-0.0697441  -0.06473941  0.7519929  ... -0.07968641 -0.02085304
  -0.02836625]
 ...
 [-0.13882902 -0.13769014 -0.13850144 ... -0.13914116 -0.1385788
  -0.13636284]
 [-0.13886935 -0.13633355 -0.13849689 ... -0.13898695 -0.13851473
  -0.13580616]
 [-0.13887943 -0.13599442 -0.13849574 ... -0.1389484  -0.1384987
  -0.135667  ]]"
594,77a7a66fc,10,1,42.1616,947.461,44.6055,10852.7,"[[ 1.5858786   1.4281858   0.49443486 ...  0.4858378   0.24686438
   0.20243944]
 [ 1.5267296   1.4883149   0.48272115 ...  0.49578542  0.25317577
   0.20582443]
 [ 1.2901338   1.7288307   0.43586645 ...  0.535576    0.2784215
   0.21936452]
 ...
 [-0.13896096 -0.13890052 -0.1388874  ... -0.13898882 -0.13895161
  -0.13916619]
 [-0.13906118 -0.13896032 -0.13893232 ... -0.13907522 -0.139022
  -0.13921456]
 [-0.13908625 -0.13897526 -0.13894354 ... -0.13909683 -0.13903958
  -0.13922665]]"
595,77cf1b7e3,21,1,1.376,3281.25,2.4693,4125.0,"[[ 0.00826912  0.13510409  0.07407493 ... -0.0293689   0.0202405
   0.01504248]
 [-0.00530833  0.08881468  0.0566034  ... -0.00924451  0.04724194
   0.01655334]
 [-0.05961815 -0.09634302 -0.01328264 ...  0.07125304  0.15524772
   0.02259679]
 ...
 [-0.13929105 -0.13904141 -0.13906252 ... -0.13919264 -0.13906634
  -0.13924389]
 [-0.13932548 -0.13924801 -0.1390892  ... -0.13925405 -0.13917156
  -0.13898847]
 [-0.1393341  -0.13929966 -0.13909586 ... -0.1392694  -0.13919786
  -0.1389246 ]]"
596,77e82339a,7,1,46.9013,4687.5,50.0427,11437.5,"[[-0.10391355 -0.12212513 -0.1288515  ... -0.13226739 -0.12701327
  -0.12895659]
 [-0.10689735 -0.12078434 -0.12764081 ... -0.1312721  -0.12180727
  -0.12664497]
 [-0.11883254 -0.11542122 -0.12279807 ... -0.12729101 -0.10098331
  -0.11739852]
 ...
 [-0.1395594  -0.13965063 -0.1396492  ... -0.13961871 -0.13961308
  -0.13956216]
 [-0.13961089 -0.13963233 -0.13962917 ... -0.13965578 -0.13964456
  -0.1395961 ]
 [-0.13962376 -0.13962777 -0.13962415 ... -0.13966507 -0.13965243
  -0.1396046 ]]"
